person_name,time_us,time_ms,ecg_raw,ppg_red_raw,ppg_ir_raw
unknown,1742500,1742.500,1531,,
unknown,1745000,1745.000,1754,,
unknown,1747500,1747.500,2000,,
unknown,1750000,1750.000,1973,,
unknown,1752500,1752.500,1861,,
unknown,1755000,1755.000,1764,,
unknown,1757500,1757.500,1678,,
unknown,1760000,1760.000,1514,,
unknown,1762500,1762.500,1535,,
unknown,1765000,1765.000,1772,,
unknown,1767500,1767.500,2015,,
unknown,1770000,1770.000,1983,,
unknown,1772500,1772.500,1868,,
unknown,1775000,1775.000,1766,,
unknown,1777500,1777.500,1678,,
unknown,1780000,1780.000,1509,,
unknown,1782500,1782.500,1535,,
unknown,1785000,1785.000,1770,,
unknown,1787500,1787.500,2005,,
unknown,1790000,1790.000,1966,,
unknown,1792500,1792.500,1830,,
unknown,1795000,1795.000,1724,,
unknown,1797500,1797.500,1642,,
unknown,1800000,1800.000,1497,,
unknown,1802500,1802.500,1571,,
unknown,1805000,1805.000,1857,,
unknown,1807500,1807.500,2173,,
unknown,1810000,1810.000,2249,,
unknown,1812500,1812.500,2241,,
unknown,1815000,1815.000,2231,,
unknown,1817500,1817.500,2202,,
unknown,1820000,1820.000,2063,,
unknown,1822500,1822.500,2072,,
unknown,1825000,1825.000,2230,,
unknown,1827500,1827.500,2368,,
unknown,1830000,1830.000,2245,,
unknown,1832500,1832.500,2068,,
unknown,1835000,1835.000,1896,,
unknown,1837500,1837.500,1690,,
unknown,1840000,1840.000,1365,,
unknown,1842500,1842.500,1228,,
unknown,1845000,1845.000,1318,,
unknown,1847500,1847.500,1470,,
unknown,1850000,1850.000,1440,,
unknown,1852500,1852.500,1408,,
unknown,1855000,1855.000,1455,,
unknown,1857500,1857.500,1510,,
unknown,1860000,1860.000,1476,,
unknown,1862500,1862.500,1607,,
unknown,1865000,1865.000,1894,,
unknown,1867500,1867.500,2149,,
unknown,1870000,1870.000,2104,,
unknown,1872500,1872.500,1971,,
unknown,1875000,1875.000,1860,,
unknown,1877500,1877.500,1751,,
unknown,1880000,1880.000,1584,,
unknown,1882500,1882.500,1616,,
unknown,1885000,1885.000,1851,,
unknown,1887500,1887.500,2086,,
unknown,1890000,1890.000,2039,,
unknown,1892500,1892.500,1927,,
unknown,1895000,1895.000,1835,,
unknown,1897500,1897.500,1740,,
unknown,1900000,1900.000,1585,,
unknown,1902500,1902.500,1624,,
unknown,1905000,1905.000,1868,,
unknown,1907500,1907.500,2095,,
unknown,1910000,1910.000,2046,,
unknown,1912500,1912.500,1930,,
unknown,1915000,1915.000,1839,,
unknown,1917500,1917.500,1742,,
unknown,1920000,1920.000,1586,,
unknown,1922500,1922.500,1635,,
unknown,1925000,1925.000,1879,,
unknown,1927500,1927.500,2102,,
unknown,1930000,1930.000,2062,,
unknown,1932500,1932.500,1942,,
unknown,1935000,1935.000,1853,,
unknown,1937500,1937.500,1757,,
unknown,1940000,1940.000,1612,,
unknown,1942500,1942.500,1661,,
unknown,1945000,1945.000,1906,,
unknown,1947500,1947.500,2127,,
unknown,1950000,1950.000,2076,,
unknown,1952500,1952.500,1956,,
unknown,1955000,1955.000,1864,,
unknown,1957500,1957.500,1766,,
unknown,1960000,1960.000,1617,,
unknown,1962500,1962.500,1672,,
unknown,1965000,1965.000,1920,,
unknown,1967500,1967.500,2133,,
unknown,1970000,1970.000,2082,,
unknown,1972500,1972.500,1959,,
unknown,1975000,1975.000,1867,,
unknown,1977500,1977.500,1761,,
unknown,1980000,1980.000,1613,,
unknown,1982500,1982.500,1665,,
unknown,1985000,1985.000,1910,,
unknown,1987500,1987.500,2118,,
unknown,1990000,1990.000,2052,,
unknown,1992500,1992.500,1922,,
unknown,1995000,1995.000,1824,,
unknown,1997500,1997.500,1715,,
unknown,2000000,2000.000,1566,,
unknown,2002500,2002.500,1616,,
unknown,2005000,2005.000,1862,,
unknown,2007500,2007.500,2064,,
unknown,2010000,2010.000,1998,,
unknown,2012500,2012.500,1872,,
unknown,2015000,2015.000,1775,,
unknown,2017500,2017.500,1661,,
unknown,2020000,2020.000,1506,,
unknown,2022500,2022.500,1565,,
unknown,2025000,2025.000,1809,,
